 Agency Code, Station number,Site, Begin date,Day,Month,Year, Begin time, End date, End time, Time datum, Time datum reliability code, Agency Collecting Sample Code, Medium code, Taxonomic unit code, Body part code," Stream width, feet"," Temperature, water, degrees Celsius"," Temperature, air, degrees Celsius"," Duration of exposure, sample or test, days"," Barometric pressure, millimeters of mercury"," Agency analyzing sample, code"," Cloud cover, percent"," Wind speed, miles per hour"," Weather, World Meteorological Organization (WMO) code"," Discharge, cubic feet per second"," Discharge, instantaneous, cubic feet per second"," Gage height, feet"," Turbidity, water, unfiltered, nephelometric turbidity units"," Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius"," Hydrogen ion, water, unfiltered, calculated, milligrams per liter"," Dissolved oxygen, water, unfiltered, milligrams per liter"," Dissolved oxygen, water, unfiltered, percent of saturation"," Chemical oxygen demand, high level, water, unfiltered, milligrams per liter"," pH, water, unfiltered, field, standard units"," pH, water, unfiltered, laboratory, standard units"," Carbon dioxide, water, unfiltered, milligrams per liter"," Acid neutralizing capacity, water, unfiltered, fixed endpoint (pH 4.5) titration, field, milligrams per liter as calcium carbonate"," Acid neutralizing capacity, water, unfiltered, inflection"," Carbonate, water, unfiltered, inflection"," Bicarbonate, water, unfiltered, inflection"," Carbonate, water, filtered, inflection"," Bicarbonate, water, filtered, inflection"," Suspended solids, water, unfiltered, milligrams per liter"," Biomass, periphyton, ash weight, grams per square meter"," Biomass, periphyton, dry weight, grams per square meter", Total nitrogen [nitrate + nitrite + ammonia + organic, Total nitrogen [nitrate + nitrite + ammonia + organic," Organic nitrogen, water, unfiltered, milligrams per liter as nitrogen"," Organic nitrogen, water, filtered, milligrams per liter as nitrogen"," Ammonia (NH3 + NH4+), water, filtered, milligrams per liter as nitrogen"," Ammonia (NH3 + NH4+), water, unfiltered, milligrams per liter as nitrogen"," Nitrite, water, filtered, milligrams per liter as nitrogen"," Nitrite, water, unfiltered, milligrams per liter as nitrogen"," Nitrate, water, filtered, milligrams per liter as nitrogen"," Nitrate, water, unfiltered, milligrams per liter as nitrogen"," Ammonia plus organic nitrogen, water, filtered, milligrams per liter as nitrogen"," Ammonia plus organic nitrogen, suspended sediment, total, milligrams per liter as nitrogen"," Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen"," Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen"," Nitrate plus nitrite, water, filtered, milligrams per liter as nitrogen"," Phosphate, water, unfiltered, milligrams per liter as PO4"," Orthophosphate, water, filtered, milligrams per liter as PO4"," Phosphorus, water, unfiltered, milligrams per liter as phosphorus"," Phosphorus, water, filtered, milligrams per liter as phosphorus"," Orthophosphate, water, filtered, milligrams per liter as phosphorus"," Organic carbon, water, unfiltered, milligrams per liter"," Organic carbon, water, filtered, milligrams per liter"," Organic carbon, suspended sediment, total, milligrams per liter"," Hardness, water, milligrams per liter as calcium carbonate"," Noncarbonate hardness, water, unfiltered, field, milligrams per liter as calcium carbonate"," Noncarbonate hardness, water, filtered, field, milligrams per liter as calcium carbonate"," Calcium, water, filtered, milligrams per liter"," Magnesium, water, filtered, milligrams per liter"," Sodium, water, filtered, milligrams per liter"," Sodium adsorption ratio (SAR), water, number"," Sodium fraction of cations, water, percent in equivalents of major cations"," Sodium plus potassium, water, filtered, milligrams per liter as sodium"," Potassium, water, filtered, milligrams per liter"," Chloride, water, filtered, milligrams per liter"," Sulfate, water, filtered, milligrams per liter"," Fluoride, water, filtered, milligrams per liter"," Silica, water, filtered, milligrams per liter as SiO2"," Arsenic, water, filtered, micrograms per liter"," Arsenic, suspended sediment, total, micrograms per liter"," Arsenic, water, unfiltered, micrograms per liter"," Barium, water, filtered, micrograms per liter"," Barium, suspended sediment, recoverable, micrograms per liter"," Barium, water, unfiltered, recoverable, micrograms per liter"," Beryllium, water, filtered, micrograms per liter"," Cadmium, water, filtered, micrograms per liter"," Cadmium, suspended sediment, recoverable, micrograms per liter"," Cadmium, water, unfiltered, micrograms per liter"," Chromium, water, filtered, micrograms per liter"," Chromium, suspended sediment, recoverable, micrograms per liter"," Chromium, water, unfiltered, recoverable, micrograms per liter"," Cobalt, water, filtered, micrograms per liter"," Cobalt, suspended sediment, recoverable, micrograms per liter"," Cobalt, water, unfiltered, recoverable, micrograms per liter"," Copper, water, filtered, micrograms per liter"," Copper, suspended sediment, recoverable, micrograms per liter"," Copper, water, unfiltered, recoverable, micrograms per liter"," Iron, suspended sediment, recoverable, micrograms per liter"," Iron, water, unfiltered, recoverable, micrograms per liter"," Iron, water, filtered, micrograms per liter",," Lead, water, filtered, micrograms per liter"," Lead, suspended sediment, recoverable, micrograms per liter"," Lead, water, unfiltered, recoverable, micrograms per liter"," Manganese, suspended sediment, recoverable, micrograms per liter"," Manganese, water, unfiltered, recoverable, micrograms per liter"," Manganese, water, filtered, micrograms per liter"," Molybdenum, water, filtered, micrograms per liter"," Nickel, water, filtered, micrograms per liter"," Nickel, suspended sediment, recoverable, micrograms per liter"," Nickel, water, unfiltered, recoverable, micrograms per liter"," Silver, water, filtered, micrograms per liter"," Silver, suspended sediment, recoverable, micrograms per liter"," Silver, water, unfiltered, recoverable, micrograms per liter"," Strontium, water, filtered, micrograms per liter"," Vanadium, water, filtered, micrograms per liter"," Zinc, water, filtered, micrograms per liter"," Zinc, suspended sediment, recoverable, micrograms per liter"," Zinc, water, unfiltered, recoverable, micrograms per liter"," Aluminum, water, filtered, micrograms per liter"," Lithium, water, filtered, micrograms per liter"," Selenium, water, filtered, micrograms per liter"," Selenium, suspended sediment, total, micrograms per liter"," Selenium, water, unfiltered, micrograms per liter"," Gage height, above datum, meters"," Discharge, cubic meters per second"," Discharge, instantaneous, cubic meters per second"," Fecal coliforms, M"," Escherichia coli, m"," Fecal streptococci, KF streptococcus MF method, water, colony forming units per 100 milliliters"," Alkalinity, water, filtered, fixed endpoint (pH 4.5) titration, field, milligrams per liter as calcium carbonate"," Alkalinity, water, filtered, inflection"," Biomass, periphyton, ash free dry mass, grams per square meter"," Phytoplankton, total, cells per milliliter"," Dissolved solids dried at 180 degrees Celsius, water, filtered, milligrams per liter"," Dissolved solids, water, filtered, sum of constituents, milligrams per liter"," Dissolved solids, water, short tons per day"," Dissolved solids, water, filtered, short tons per acre"," Suspended sediment, sieve diameter, percent smaller than 0.0625 millimeters"," Suspended sediment, fall diameter (deionized water), percent smaller than 0.004 millimeters"," Suspended sediment, fall diameter (deionized water), percent smaller than 0.016 millimeters"," Suspended sediment, fall diameter (deionized water), percent smaller than 0.0625 millimeters"," Suspended sediment, fall diameter (deionized water), percent smaller than 0.125 millimeters"," Suspended sediment, fall diameter (deionized water), percent smaller than 0.25 millimeters"," Suspended sediment, fall diameter (deionized water), percent smaller than 0.5 millimeters"," Orthophosphate, water, unfiltered, milligrams per liter as phosphorus"," Biomass to chlorophyll ratio, periphyton, number"," Chlorophyll a, periphyton, chromatographic"," Chlorophyll b, periphyton, chromatographic"," Ammonia (NH3 + NH4+), water, unfiltered, milligrams per liter as NH4"," Ammonia (NH3 + NH4+), water, filtered, milligrams per liter as NH4"," Nitrate, water, filtered, milligrams per liter as nitrate"," Nitrite, water, filtered, milligrams per liter as nitrite"," Phosphorus, water, unfiltered, milligrams per liter as PO4", Total nitrogen [nitrate + nitrite + ammonia + organic," Mercury, water, filtered, micrograms per liter"," Mercury, suspended sediment, recoverable, micrograms per liter"," Mercury, water, unfiltered, recoverable, micrograms per liter"," Sample purpose, code"," Suspended sediment concentration, milligrams per liter"," Suspended sediment discharge, short tons per day"," Bed sediment, sieve diameter, percent smaller than 0.0625 millimeters", Potassium," Sampling method, code"," Sampler type, code"," Specific conductance, water, unfiltered, laboratory, microsiemens per centimeter at 25 degrees Celsius"," Acid neutralizing capacity, water, unfiltered, fixed endpoint (pH 4.5) titration, laboratory, milligrams per liter as calcium carbonate"," Conversion factor, number"," Total cell count, water, cells per milliliter"," Noncarbonate hardness, water, milligrams per liter as calcium carbonate"," CHLAMYDOMONAS           (4) USGS,ACL"," PANDORINA               (4) USGS,ACL"," PEDIASTRUM              (4) USGS,ACL"," COELASTRUM              (4) USGS,ACL"," ANKISTRODESMUS          (4) USGS,ACL"," CHLORELLA               (4) USGS,ACL"," SELENASTRUM             (4) USGS,ACL"," TREUBARIA               (4) USGS,ACL"," SCENEDESMUS             (4) USGS,ACL"," TETRASTRUM              (4) USGS,ACL"," GOLENKINIA              (4) USGS,ACL"," MICRACTINIUM            (4) USGS,ACL"," COSMARIUM               (4) USGS,ACL"," EUGLENA                 (4) USGS,ACL"," TRACHELOMONAS           (4) USGS,ACL"," CRYPTOMONAS             (4) USGS,ACL"," CHRYSOCOCCUS            (4) USGS,ACL"," MALLOMONAS              (4) USGS,ACL"," COSCINODISCACEAE        (3) USGS,ACL"," CYCLOTELLA              (4) USGS,ACL"," MELOSIRA                (4) USGS,ACL"," STEPHANODISCUS          (4) USGS,ACL"," MERIDION                (4) USGS,ACL"," DIATOMA                 (4) USGS,ACL"," OPEPHORA                (4) USGS,ACL"," FRAGILARIA              (4) USGS,ACL"," SYNEDRA                 (4) USGS,ACL"," HANNAEA                 (4) USGS,ACL"," EUNOTIA                 (4) USGS,ACL"," ACHNANTHES              (4) USGS,ACL"," COCCONEIS               (4) USGS,ACL"," RHOICOSPHENIA           (4) USGS,ACL"," NAVICULA                (4) USGS,ACL"," GOMPHONEMA              (4) USGS,ACL"," CYMBELLA                (4) USGS,ACL"," EPITHEMIA               (4) USGS,ACL"," NITZSCHIA               (4) USGS,ACL"," CYMATOPLEURA            (4) USGS,ACL"," SURIRELLA               (4) USGS,ACL"," ANACYSTIS               (4) MENEGH,1837 "," AGMENELLUM              (4) BREB. ,1839"," LYNGBYA                 (4) AGARD' ,1824"," OSCILLATORIA            (4) VAUCHER,1803"," SCHIZOTHRIX             (4) KUETZ. ,1843"," ANABAENA                (4) USGS,ACL"," RAPHIDIOPSIS            (4) USGS,ACL"," Julian date, in"
USGS,12353000,BM,7/17/1979,17,7,1979,15:00,,,MDT,T,USGS-WRD,WS,,,,21,33.5,,,80010,,,0,,3080,,0.9,250,0.00001,9.2,114,,8,,1.8,94,,,,,,,,,0.34,,0.27,,,0.03,,,,,0.16,0.14,0.3,0.04,,,,< 0.010,0.02,,4.2,,,110,14,,29,8.6,6,0.3,11,7.4,1.4,1.9,22,0.2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,E 10,,E 12,,,,1100,134,137,1110,0.18,76,,,,,,,,,,,0.04,,,,0,1.5,,,,,5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,8/9/1979,9,8,1979,11:00,,,MDT,T,USGS-WRD,BH,,,,,,,,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8010,,,,12.9,1200,,26,,,,13,,13,,280,,,,,,,,,,,130,,,,,,,,,,,13,,26,,90,,65,,,39,,,460,,,,
USGS,12353000,BM,8/9/1979,9,8,1979,11:00,,,MDT,T,USGS-WRD,WS,,,,16.5,31,23,,80010,,,0,,1610,,1.3,286,0.00001,9.1,103,,8.1,,1.8,120,,,,,,,4.33,6.54,1.3,,1.2,,,< 0.010,,,,,0.81,0.39,1.2,0.11,,,,0.03,0.03,,,2.3,0.3,130,14,,37,10,6.6,0.2,10,8.7,2.1,2.6,27,0.2,13,3,,3,200,0,< 100,,20,0,< 2,U ,10,< 20,< 3,0,U ,M ,3,M ,110,120,< 10,,M ,6,M ,10,20,M ,,,,,U ,0,U ,,,< 3,20,20,,,< 1,0,< 1,,,46,E 8,,53,,,2.21,1200,167,171,726,0.23,80,,,,,,,,178,12.4,0.9,0,,,,0.09,5.8,< 0.10,0,< 0.1,,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,9/11/1979,11,9,1979,15:00,,,MDT,T,USGS-WRD,BH,,,,,,,,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8010,,,,9.9,2000,,,,140,60,110,30,,,440,,,,10,,,,,,,130,,,,69,,,79,,,,,,160,,210,,99,,,,,,,500,,,
USGS,12353000,BM,9/11/1979,11,9,1979,15:00,,,MDT,T,USGS-WRD,WS,,,,15.5,21,33,,80010,,,1,,2040,,0.7,302,M ,11.2,125,,8.4,,0.9,120,,,,,,,40.1,49.4,0.63,0.67,0.52,,,0.01,,,,,0.55,0,0.53,0.1,0.12,,,0.02,0.02,,2.5,,,140,23,,39,11,8.8,0.3,12,11,2.4,2.7,34,0.2,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,E 4,,E 8,,,9.3,2000,188,180,1040,0.26,82,,,,,,,,816,11.4,0.2,0.01,,,,0.06,2.8,,,,,4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,10/10/1979,10,10,1979,14:00,,,MDT,T,USGS-WRD,WS,,,,9,20,29,,80020,,,0,,2040,,0.8,332,M ,11.4,110,,8.6,,0.5,110,,,,,,,7.64,8.7,0.47,0.51,0.37,0.37,0.06,0.02,,,,,0.43,0,0.39,0.08,0.08,,,0,0.01,,1.8,,,130,22,,37,9.5,7.8,0.3,11,10,2.2,2.5,33,0.2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,E 11,,E 13,,,1.06,,176,172,969,0.24,85,,,,,,,,41.1,25.8,2.3,0.02,0.08,,,0,2.1,,,,,5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,11/14/1979,14,11,1979,13:00,,,MST,T,USGS-WRD,BH,,,,,,,,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8010,,,,14.3,730,,,,,,43,,,,,,,,,,,,14,,,,,,,14,,,57,,,14,,,43,14,43,,190,,,,,,300,,,,
USGS,12353000,BM,11/14/1979,14,11,1979,13:00,,,MST,T,USGS-WRD,WS,,,,2,4,,,80010,,,2,,1910,,4.2,363,0.00001,12.8,103,,7.9,,2.9,120,,,,,,,,,0.67,0.44,0.46,0.27,0.03,0.06,,,,,0.3,0.22,0.52,0.15,0.14,,,0.03,0.02,,,4.2,0.2,170,47,,47,12,8.8,0.3,10,9.3,0.5,3.3,51,0.3,15,4,0,4,300,100,400,,,,M ,0,0,0,0,1,M ,M ,4,M ,0,80,240,,,,M ,10,30,20,,0,4,M ,1,3,4,,,0,20,20,,,0,0,0,,,54,< 1,,E 5,,,,730,218,211,1120,0.3,63,,,,,,,,,,,0.07,0.04,,,0.09,3,0,0,0,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,12/11/1979,11,12,1979,14:00,,,MST,T,USGS-WRD,WS,,,,1,-2,,,80020,,,2,,2150,,0.9,313,M ,13.4,105,,8.4,,0.8,100,,,,,,,,,0.77,0.52,0.59,0.31,0.06,0.04,,,,,0.37,0.26,0.63,0.14,0.15,,,0.17,0.03,,8.2,,,130,31,,38,8.8,7.5,0.3,11,9.4,1.9,2.6,34,0.2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,61,E 6,,E 12,,,,,170,167,987,0.23,75,,,,,,,,,,,0.05,0.08,,,0.52,3.4,,,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,1/22/1980,22,1,1980,11:00,,,MST,T,USGS-WRD,WS,,,,0.5,-6,,,80020,,,40,,1730,,1,360,0.00001,12.2,93,,7.9,,2.7,110,,,,,,,,,1,0.8,0.68,0.47,0.04,0.04,,,,,0.51,0.21,0.72,0.28,0.29,,,0.04,0.03,,1.4,,,150,41,,44,10,7.9,0.3,10,10,2.2,3.4,51,0.2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,72,,39,,,,,214,201,1000,0.29,58,,,,,,,,,,,0.05,0.05,,,0.12,4.4,,,,,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,2/26/1980,26,2,1980,13:00,,,MST,T,USGS-WRD,WS,,,,2.5,5,,,80020,,,2,,2090,,2.4,306,0.00001,11.9,97,,8.1,,1.5,100,,,,,,,,,0.48,0.37,0.11,0,0.09,0.09,,,,,0.09,0.11,0.2,0.28,0.28,,,0.06,0.03,,,3.5,0.2,150,51,,44,10,7.9,0.3,10,11,2.6,3.1,51,0.2,14,3,1,4,100,100,200,,< 1,7,M ,0,0,0,< 3,0,M ,M ,12,10,200,220,20,,M ,31,M ,20,30,10,,0,2,M ,0,0,0,,,M ,60,70,,,0,0,0,,,59,E 8,,28,,,,,192,194,1080,0.26,72,,,,,,,,,,,0.11,0.12,,,0.18,2.1,0,0.1,0.1,,16,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,3/27/1980,27,3,1980,9:30,,,MST,T,USGS-WRD,BH,,,,,,,,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8010,,,,12.9,1200,,26,,,,,,,,,,,,13,,,,,,,26,,,,77,,39,90,,,26,13,,210,64,64,,210,,13,,,,340,,,,
USGS,12353000,BM,3/27/1980,27,3,1980,9:30,,,MST,T,USGS-WRD,WS,,,,4.5,2,,,80010,,,3,,2190,,2.7,347,0.00001,11.3,87,,8.2,,1.3,110,,,,,,,,,1.7,0.5,1.6,0.34,0.01,0.02,,,,,0.35,1.3,1.6,0.12,0.15,,,0.04,0.03,,3.6,,,150,41,,44,10,8,0.3,10,,2.4,2.4,55,0.2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,62,E 20,,E 8,,,,1200,213,201,1260,0.29,83,,,,,,,,,,,0.02,0.01,,,0.12,7.6,,,,,23,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,4/23/1980,23,4,1980,11:00,,,MST,T,USGS-WRD,WS,,,,10,16,,,80020,,,1,,9390,,12,133,0.00002,10,88,,7.7,,1.6,40,,,,,,,,,0.79,0.3,0.71,0.24,0,0.01,,,,,0.24,0.48,0.72,0.07,0.06,,,0.06,0.02,,6.6,,,56,16,,16,4,3.4,0.2,11,,1.1,1,17,0.1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,E 170,,59,,,,,84,77,2130,0.11,56,,,,,,,,,,,0.01,0,,,0.18,3.5,,,,,88,2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,5/22/1980,22,5,1980,13:30,,,MDT,T,USGS-WRD,BH,,,,,,,,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8010,,,,14.3,560,,,,,,14,,,,,,,100,,,,,,,,,,,,,,160,,,,14,,,43,,57,,57,,,120,,,,,,,
USGS,12353000,BM,5/22/1980,22,5,1980,13:30,,,MDT,T,USGS-WRD,WS,,,,13.5,22,,,80010,,,13,,20000,,7.2,113,0.00002,9.4,102,,7.7,,1.4,36,,,,,,,,,0.77,0.74,0.71,0.65,0.06,0.01,,,,,0.71,0.01,0.72,0.05,0.03,,,0.01,0.02,,,4.9,0.7,50,14,,14,3.6,2.4,0.1,9,,1.1,1.2,11,0.1,9.9,3,0,3,70,30,100,,< 1,,M ,0,0,0,< 3,,0,M ,12,20,740,1300,560,,0,7,M ,10,60,50,,M ,7,M ,0,0,0,,,20,20,40,,,0,0,0,,,566,440,,150,,,,560,65,66,3510,0.09,55,,,,,,,,,,,0.01,0.08,,,0.03,3.4,0,0,0,,84,4540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,5/23/1980,23,5,1980,12:00,,,MDT,T,USGS-WRD,WS,,,,10.5,3,,,80020,,,69,,22300,,14,91,0.00003,9.6,97,,7.5,,2,32,,,,,,,,,0.91,0.66,0.85,0.62,0.01,0.01,,,,,0.63,0.23,0.86,0.05,0.03,,,0.02,0.02,,,5.1,1.1,39,7,,11,2.9,2.2,0.2,11,,1,1.8,8.5,0.1,10,4,0,3,70,0,0,,M ,1,M ,0,0,0,< 3,,0,M ,14,20,1100,1900,820,,M ,9,M ,10,90,80,,M ,5,M ,0,0,0,,,30,20,50,,,0,0,0,,,632,,,,,,,,59,58,3550,0.08,49,,,,,,,,,,,0.01,0.01,,,0.06,4,0,0,0,,138,8310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,6/24/1980,24,6,1980,11:00,,,MDT,T,USGS-WRD,BH,,,,,,,,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8010,,,,12.9,280,,13,,,,,13,,,51,,,,,,,,,,,39,,,,,,51,,,,,,,,,,,100,,,13,,,,,,,
USGS,12353000,BM,6/24/1980,24,6,1980,11:00,,,MDT,T,USGS-WRD,WS,,,,12.5,22,,,80020,,,1,,16100,,4.2,168,0.00001,9.3,98,,7.9,,1.5,62,,,,,,,,,0.47,0.43,0.4,0.31,0.06,0.03,,,,,0.37,0.06,0.43,0.04,0.06,,,0.06,0.02,,4.9,,,67,5,,19,4.8,3.5,0.2,10,,1.2,1.3,16,0.2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,456,210,,180,,,,280,101,95,4390,0.14,75,,,,,,,,,,,0.04,0.08,,,0.18,2.1,,,,,47,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,7/17/1980,17,7,1980,10:00,,,MDT,T,USGS-WRD,BH,,,,,,,,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8010,,,,14.4,990,,,,,,14,,,,,,,43,,,29,,,,29,29,,,,,,,43,,,100,14,,,,14,,270,,14,72,,,320,,,,
USGS,12353000,BM,7/17/1980,17,7,1980,10:00,,,MDT,T,USGS-WRD,WS,,,,16,21,,,80020,,,1,,6440,,2.9,220,0.00001,8.4,95,,8.2,,1.1,93,,,,,,,,,0.97,0.68,0.91,0.58,0.03,0,,,,,0.61,0.3,0.91,0.06,0.07,,,0.04,0.02,,2.3,,,100,14,,29,7.5,5.2,0.2,10,,1.7,1.6,26,0.3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,88,,24,,,,990,145,137,2520,0.2,76,,,,,,,,,,,0,0.04,,,0.12,4.3,,,,,16,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,8/12/1980,12,8,1980,17:30,,,MDT,T,,WS,,,,19.5,26.5,,684,,,,1,,,,,305,M ,9.9,119,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,8/12/1980,12,8,1980,18:30,,,MDT,T,,WS,,,,19.5,,,684,,,,,,,,,,,9.6,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,8/12/1980,12,8,1980,19:30,,,MDT,T,,WS,,,,19,,,685,,,,1,,,,,,,9.3,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,8/12/1980,12,8,1980,20:30,,,MDT,T,,WS,,,,19,20.5,,685,,,,1,,,,,305,M ,8.9,106,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12353000,BM,8/12/1980,12,8,1980,21:30,,,MDT,T,,WS,,,,18.5,,,685,,,,50,,,,,,,8.4,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
